city,district,neighborhood,room,living_room,area,age,floor,price,area_per_room
istanbul,sultanbeyli,hasanpasa,1,1,56,6,4,19500,28
istanbul,uskudar,bulgurlu,1,1,75,25,5,20000,37
istanbul,atasehir,inonu,1,1,70,11,-2,17000,35
istanbul,sisli,mecidiyekoy,2,1,75,1,5,30000,25
istanbul,uskudar,bahcelievler,4,1,160,30,4,40000,32
istanbul,besiktas,mecidiye,2,1,130,25,3,30000,43
istanbul,kartal,kordonboyu,3,1,130,30,3,40000,32
istanbul,besiktas,konaklar,3,1,160,35,3,68000,40
istanbul,kagithane,caglayan,1,1,55,6,1,25000,27
istanbul,kagithane,seyrantepe,1,1,60,15,1,30000,30
istanbul,bagcilar,15_temmuz,1,1,65,10,2,25000,32
istanbul,sisli,halide_edip_adivar,2,1,90,25,5,21000,30
istanbul,sultanbeyli,mimar_sinan,2,1,105,0,3,24000,35
istanbul,kagithane,talatpasa,1,1,55,3,5,18500,27
istanbul,fatih,aksemsettin,2,1,80,8,3,30000,26
istanbul,besiktas,dikilitas,2,1,90,27,3,25000,30
istanbul,sariyer,cumhuriyet,1,1,45,30,0,14000,22
istanbul,avcilar,ambarli,2,1,60,0,-2,22000,20
istanbul,atasehir,inonu,3,1,120,15,-1,29000,30
istanbul,besiktas,etiler,1,1,50,40,-3,25000,25
istanbul,sisli,merkez,2,1,90,25,-2,25000,30
istanbul,kagithane,ortabayir,2,1,80,25,3,23000,26
istanbul,kagithane,merkez,3,1,105,5,-3,30000,26
istanbul,kagithane,ortabayir,2,1,75,5,-2,27500,25
istanbul,sisli,cumhuriyet,1,1,78,35,-3,15000,39
istanbul,kartal,atalar,2,1,110,6,3,42500,36
istanbul,atasehir,kayisdagi,2,1,98,12,1,31500,32
istanbul,maltepe,altaycesme,3,1,130,25,8,47500,32
istanbul,buyukcekmece,ataturk,3,1,180,30,2,47000,45
istanbul,bahcelievler,siyavuspasa,2,1,95,38,-2,25000,31
istanbul,sisli,cumhuriyet,1,1,71,16,3,50000,35
istanbul,esenyurt,mevlana,1,1,70,20,4,17000,35
istanbul,esenyurt,barbaros_hayrettin_pasa,1,1,85,8,8,13000,42
istanbul,beylikduzu,adnan_kahveci,3,1,150,0,2,35000,37
istanbul,sisli,fulya,2,1,89,7,5,59500,29
istanbul,sancaktepe,emek,1,1,64,6,3,22500,32
istanbul,maltepe,feyzullah,3,1,140,27,2,36000,35
istanbul,bahcelievler,sirinevler,3,1,125,32,5,25000,31
istanbul,fatih,koca_mustafapasa,2,1,55,45,2,15000,18
istanbul,besiktas,turkali,1,1,75,35,3,30000,37
istanbul,bahcelievler,bahcelievler,2,1,119,2,8,65000,39
istanbul,maltepe,basibuyuk,2,1,85,30,3,14000,28
istanbul,beyoglu,katip_mustafa_celebi,1,1,40,50,2,25000,20
istanbul,kagithane,seyrantepe,2,1,85,12,3,25000,28
istanbul,fatih,koca_mustafapasa,2,1,85,40,5,20000,28
istanbul,beykoz,fatih,3,1,140,27,2,35000,35
istanbul,eyupsultan,guzeltepe,2,1,84,13,5,40000,28
istanbul,sariyer,maslak,2,1,120,17,3,70000,40
istanbul,zeytinburnu,maltepe,2,1,135,1,4,70000,45
istanbul,bagcilar,yenigun,2,1,75,30,5,15000,25
istanbul,esenler,havaalani,2,1,75,30,3,26000,25
istanbul,sisli,kaptan_pasa,3,1,130,40,4,37500,32
istanbul,fatih,seyyid_omer,2,1,85,37,4,23000,28
istanbul,cekmekoy,sogukpinar,1,1,55,4,2,20000,27
istanbul,avcilar,denizkoskler,2,1,100,0,2,47000,33
istanbul,uskudar,zeynep_kamil,2,1,90,38,4,21000,30
istanbul,kagithane,caglayan,1,1,60,5,-2,14500,30
istanbul,esenyurt,mehmet_akif_ersoy,2,1,110,5,-2,16000,36
istanbul,beykoz,fatih,2,1,110,25,-2,22000,36
istanbul,bahcelievler,cumhuriyet,2,1,90,30,3,20000,30
istanbul,atasehir,kayisdagi,2,1,100,8,2,37000,33
istanbul,pendik,kaynarca,2,1,70,45,-2,12500,23
istanbul,kagithane,hamidiye,3,1,120,5,-3,32000,30
istanbul,uskudar,acibadem,2,1,110,39,1,37000,36
istanbul,kagithane,seyrantepe,2,1,85,20,1,21000,28
istanbul,pendik,dumlupinar,2,1,95,8,3,10000,31
istanbul,atasehir,ataturk,3,1,130,27,1,65000,32
istanbul,sisli,cumhuriyet,1,1,80,40,-1,35000,40
istanbul,kagithane,sultan_selim,2,1,100,29,1,20000,33
istanbul,esenler,nine_hatun,2,1,95,27,1,13500,31
istanbul,fatih,molla_gurani,3,1,125,36,3,30000,31
istanbul,sisli,merkez,2,1,100,35,5,47500,33
istanbul,beylikduzu,kavakli,2,1,110,5,3,25000,36
istanbul,avcilar,cihangir,1,1,58,10,1,21000,29
istanbul,sariyer,maden,3,1,120,40,3,40000,30
istanbul,beyoglu,kamer_hatun,1,1,50,35,6,10000,25
istanbul,esenyurt,pinar,2,1,90,15,-2,10000,30
istanbul,adalar,heybeliada,1,1,65,45,1,40000,32
istanbul,pendik,dumlupinar,3,1,126,0,-3,33000,31
istanbul,kagithane,emniyet_evleri,2,1,100,25,2,33500,33
istanbul,uskudar,bulgurlu,2,1,90,0,4,38000,30
istanbul,kagithane,ortabayir,2,1,95,10,6,37000,31
istanbul,bakirkoy,zuhuratbaba,1,1,65,40,1,22000,32
istanbul,beyoglu,bulbul,2,1,90,31,2,30000,30
istanbul,kadikoy,sahrayi_cedit,3,1,145,31,5,65000,36
istanbul,kagithane,talatpasa,1,1,100,0,5,25000,50
istanbul,tuzla,icmeler,2,1,90,30,1,18000,30
istanbul,kagithane,merkez,1,1,65,5,3,37500,32
istanbul,fatih,molla_gurani,2,1,74,30,1,20000,24
istanbul,esenyurt,turgut_ozal,3,1,95,8,2,25000,23
istanbul,esenyurt,selahaddin_eyyubi,2,1,120,11,1,15000,40
istanbul,eyupsultan,esentepe,3,1,120,8,5,39000,30
istanbul,beyoglu,kaptanpasa,3,1,100,24,5,22500,25
istanbul,esenyurt,pinar,1,1,70,0,-2,10000,35
istanbul,eyupsultan,alibeykoy,1,1,60,1,2,30000,30
istanbul,sultangazi,ismetpasa,2,1,110,7,1,25000,36
istanbul,uskudar,icadiye,2,1,85,40,1,36000,28
istanbul,kucukcekmece,kemalpasa,3,1,125,35,3,23000,31
istanbul,bagcilar,fatih,2,1,110,32,5,15000,36
istanbul,maltepe,zumrutevler,2,1,90,14,1,27000,30
istanbul,kadikoy,kozyatagi,3,1,140,30,4,57000,35
istanbul,tuzla,mimar_sinan,3,1,120,0,3,23000,30
istanbul,kagithane,ortabayir,1,1,65,2,7,44000,32
istanbul,eyupsultan,esentepe,2,1,80,6,4,20000,26
istanbul,eyupsultan,guzeltepe,2,1,90,5,3,35000,30
istanbul,sisli,halide_edip_adivar,2,1,85,25,-3,25000,28
istanbul,beylikduzu,sahil,2,1,85,7,2,20000,28
istanbul,bahcelievler,hurriyet,2,1,120,18,1,35000,40
istanbul,beylikduzu,yakuplu,1,1,75,7,5,18000,37
istanbul,beylikduzu,sahil,2,1,100,7,4,24000,33
istanbul,fatih,cerrahpasa,2,1,70,60,3,19000,23
istanbul,avcilar,ambarli,2,1,120,25,5,20000,40
istanbul,besiktas,akat,2,1,110,35,1,50000,36
istanbul,kagithane,sultan_selim,2,1,90,25,5,26000,30
istanbul,uskudar,mehmet_akif_ersoy,1,1,65,35,1,14000,32
istanbul,kagithane,caglayan,2,1,93,4,2,40000,31
istanbul,bakirkoy,zuhuratbaba,2,1,100,35,5,25000,33
istanbul,sisli,eskisehir,2,1,80,20,5,26500,26
istanbul,bayrampasa,yildirim,2,1,90,40,3,19000,30
istanbul,avcilar,gumuspala,2,1,90,26,5,16500,30
istanbul,beyoglu,omer_avni,1,1,60,50,5,50000,30
istanbul,beyoglu,gumussuyu,1,1,62,25,1,38000,31
istanbul,pendik,yenisehir,2,1,80,10,3,25000,26
istanbul,bakirkoy,sakizagaci,2,1,85,45,0,22000,28
istanbul,kartal,cevizli,3,1,110,5,5,35000,27
istanbul,kagithane,ortabayir,2,1,110,25,4,30000,36
istanbul,kadikoy,kozyatagi,2,1,95,40,2,40000,31
istanbul,kagithane,yahya_kemal,5,1,160,5,2,35000,26
istanbul,beykoz,goztepe,2,1,85,30,-2,60000,28
istanbul,kucukcekmece,mehmet_akif,2,1,75,2,5,19000,25
istanbul,maltepe,aydinevler,2,1,115,10,4,45000,38
istanbul,maltepe,altaycesme,3,1,130,26,8,36000,32
istanbul,esenyurt,barbaros_hayrettin_pasa,1,1,85,7,5,14000,42
istanbul,esenyurt,zafer,3,1,190,21,5,29000,47
istanbul,bahcelievler,siyavuspasa,3,1,110,38,5,23000,27
istanbul,beylikduzu,adnan_kahveci,2,1,120,0,3,25000,40
istanbul,sisli,fulya,1,1,78,7,5,49500,39
istanbul,avcilar,merkez,1,1,90,28,0,16000,45
istanbul,basaksehir,ziya_gokalp,1,1,90,10,3,36000,45
istanbul,bahcelievler,fevzi_cakmak,2,1,80,35,4,16000,26
istanbul,beyoglu,haciahmet,2,1,100,50,3,23000,33
istanbul,adalar,nizam,3,1,90,48,1,38000,22
istanbul,bahcelievler,bahcelievler,2,1,119,2,8,65000,39
istanbul,silivri,alibey,3,1,140,26,3,20000,35
istanbul,sisli,mecidiyekoy,2,1,90,40,4,25000,30
istanbul,silivri,piri_mehmet_pasa,2,1,90,20,3,20000,30
istanbul,kagithane,emniyet_evleri,2,1,80,22,4,25000,26
istanbul,besiktas,gayrettepe,1,1,90,15,3,70000,45
istanbul,beyoglu,kocatepe,1,1,65,40,1,20000,32
istanbul,beylikduzu,kavakli,1,1,75,6,-2,15000,37
istanbul,maltepe,cinar,2,1,90,30,0,33000,30
istanbul,basaksehir,bahcesehir_1_kisim,1,1,88,15,4,28000,44
istanbul,basaksehir,sahintepe,2,1,100,25,3,11000,33
istanbul,fatih,cibali,2,1,64,31,2,11500,21
istanbul,esenyurt,baglarcesme,2,1,85,10,3,17000,28
istanbul,sariyer,kirecburnu,1,1,70,32,1,35000,35
istanbul,kucukcekmece,kanarya,3,1,115,40,2,16000,28
istanbul,sariyer,buyukdere,2,1,90,33,3,37000,30
istanbul,tuzla,postane,1,1,59,7,1,35000,29
istanbul,kucukcekmece,cumhuriyet,1,1,75,28,0,11950,37
istanbul,kagithane,merkez,3,1,120,5,-3,31500,30
istanbul,kucukcekmece,inonu,2,1,132,14,6,41000,44
istanbul,bakirkoy,senlikkoy,2,1,75,40,5,50000,25
istanbul,esenyurt,istiklal,2,1,55,3,3,18500,18
istanbul,beykoz,kavacik,3,1,140,25,3,47500,35
istanbul,bakirkoy,zeytinlik,2,1,100,50,-2,20000,33
istanbul,uskudar,kisikli,3,1,150,32,4,37000,37
istanbul,sariyer,tarabya,1,1,55,24,1,20000,27
istanbul,esenyurt,mevlana,2,1,95,23,4,26000,31
istanbul,sisli,cumhuriyet,1,1,60,20,3,20000,30
istanbul,uskudar,bahcelievler,1,1,60,0,1,25000,30
istanbul,kagithane,caglayan,2,1,103,24,3,26000,34
istanbul,eyupsultan,gokturk_merkez,2,1,130,10,3,52000,43
istanbul,avcilar,ambarli,3,1,155,30,4,18000,38
istanbul,zeytinburnu,kazlicesme,2,1,125,35,4,30000,41
istanbul,beyoglu,sutluce,2,1,90,25,1,20000,30
istanbul,beykoz,camlibahce,3,1,110,25,1,25000,27
istanbul,tuzla,sifa,2,1,90,5,3,21000,30
istanbul,eyupsultan,emniyettepe,1,1,70,5,0,26000,35
istanbul,sultangazi,cebeci,1,1,95,5,4,18000,47
istanbul,atasehir,yeni_sahra,2,1,110,23,2,30000,36
istanbul,sariyer,zekeriyakoy,1,1,85,5,3,50000,42
istanbul,esenler,fatih,2,1,120,21,4,18500,40
istanbul,kucukcekmece,tevfik_bey,3,1,130,28,4,25000,32
istanbul,sisli,ferikoy,2,1,90,30,-1,36500,30
istanbul,gungoren,abdurrahman_nafiz_gurman,3,1,140,33,3,35000,35
istanbul,uskudar,kucuksu,3,1,140,25,2,27000,35
istanbul,esenyurt,turgut_ozal,2,1,90,11,5,16000,30
istanbul,bayrampasa,orta,2,1,130,25,2,30000,43
istanbul,eyupsultan,dugmeciler,2,1,85,20,2,23000,28
istanbul,uskudar,mimar_sinan,3,1,120,29,5,30000,30
istanbul,avcilar,cihangir,2,1,95,26,1,16000,31
istanbul,beyoglu,cihangir,2,1,90,45,2,50000,30
istanbul,basaksehir,kayabasi,3,1,118,14,1,25250,29
istanbul,uskudar,zeynep_kamil,2,1,85,42,3,25000,28
istanbul,sisli,merkez,3,1,130,40,4,47500,32
istanbul,kagithane,harmantepe,2,1,80,30,1,15000,26
istanbul,uskudar,zeynep_kamil,2,1,90,35,4,25000,30
istanbul,bahcelievler,zafer,2,1,80,30,6,20000,26
istanbul,sile,degirmencayiri,3,1,155,11,-1,45000,38
istanbul,sisli,cumhuriyet,2,1,105,55,5,45000,35
istanbul,uskudar,zeynep_kamil,3,1,120,35,3,30000,30
istanbul,kagithane,hamidiye,1,1,70,26,1,15000,35
istanbul,fatih,molla_gurani,1,1,60,31,-2,15000,30
istanbul,sisli,inonu,2,1,80,10,4,40000,26
istanbul,kadikoy,kozyatagi,3,1,150,31,5,20000,37
istanbul,basaksehir,basaksehir,2,1,85,30,5,22000,28
istanbul,atasehir,ornek,3,1,130,25,0,27500,32
istanbul,kadikoy,zuhtupasa,2,1,75,35,2,35000,25
istanbul,sisli,gulbahar,2,1,75,25,5,28500,25
istanbul,atasehir,ataturk,2,1,110,30,6,52000,36
istanbul,kadikoy,caferaga,2,1,100,45,3,53000,33
istanbul,zeytinburnu,gokalp,2,1,75,25,3,24000,25
istanbul,fatih,haseki_sultan,2,1,90,45,5,20500,30
istanbul,esenler,nine_hatun,2,1,120,30,5,20000,40
istanbul,kucukcekmece,kanarya,2,1,100,30,3,17500,33
istanbul,bagcilar,kemalpasa,3,1,95,25,1,14000,23
istanbul,kartal,topselvi,2,1,110,21,3,15000,36
istanbul,sisli,19_mayis,1,1,59,0,1,60000,29
istanbul,fatih,atikali,2,1,100,45,-2,14000,33
istanbul,gungoren,mehmet_nesih_ozmen,3,1,135,30,3,30000,33
istanbul,fatih,hirka_i_serif,4,1,180,40,2,37000,36
istanbul,basaksehir,altinsehir,2,1,90,4,0,15000,30
istanbul,avcilar,firuzkoy,2,1,75,0,3,24500,25
istanbul,kagithane,ortabayir,2,1,85,25,1,32500,28
istanbul,bagcilar,100_yil,1,1,75,30,1,13000,37
istanbul,atasehir,barbaros,1,1,72,17,-2,37000,36
istanbul,beylikduzu,dereagzi,1,1,70,8,-2,22000,35
istanbul,gungoren,akincilar,2,1,95,35,5,17500,31
istanbul,fatih,sehremini,1,1,60,45,1,15500,30
istanbul,besiktas,mecidiye,2,1,85,38,-2,25000,28
istanbul,esenyurt,gokevler,1,1,60,11,0,13000,30
istanbul,kadikoy,kozyatagi,2,1,100,0,3,65000,33
istanbul,bahcelievler,siyavuspasa,2,1,100,30,3,25000,33
istanbul,eyupsultan,alibeykoy,1,1,70,2,1,21000,35
istanbul,sariyer,maden,1,1,75,20,3,24000,37
istanbul,kagithane,emniyet_evleri,2,1,100,4,7,60000,33
istanbul,kucukcekmece,inonu,1,1,66,1,3,26000,33
istanbul,maltepe,baglarbasi,1,1,65,8,2,25000,32
istanbul,uskudar,bulgurlu,2,1,70,4,-2,23000,23
istanbul,kadikoy,merdivenkoy,2,1,65,40,0,30000,21
istanbul,esenyurt,talatpasa,2,1,110,10,1,10000,36
istanbul,beykoz,camlibahce,2,1,110,25,1,25000,36
istanbul,kagithane,sultan_selim,1,1,60,29,2,18000,30
istanbul,esenyurt,akcaburgaz,2,1,90,7,1,17000,30
istanbul,kartal,cumhuriyet,1,1,55,9,1,20750,27
istanbul,bakirkoy,yesilkoy,3,1,175,26,2,55000,43
istanbul,esenler,birlik,2,1,85,26,3,14000,28
istanbul,gungoren,gunestepe,2,1,85,28,1,18000,28
istanbul,sisli,inonu,2,1,75,26,4,28000,25
istanbul,besiktas,levazim,3,1,115,31,3,67000,28
istanbul,esenyurt,mehtercesme,2,1,95,10,6,15000,31
istanbul,buyukcekmece,ataturk,2,1,90,30,1,25000,30
istanbul,beyoglu,kuloglu,2,1,80,39,5,48000,26
istanbul,sisli,mesrutiyet,1,1,70,25,3,35000,35
istanbul,sisli,kustepe,2,1,100,28,3,20000,33
istanbul,besiktas,nisbetiye,3,1,108,50,3,55000,27
istanbul,beyoglu,gumussuyu,1,1,70,40,-3,44000,35
istanbul,beyoglu,tomtom,1,1,65,40,0,55000,32
istanbul,bahcelievler,soganli,3,1,135,40,4,25000,33
istanbul,sisli,fulya,2,1,110,21,2,45000,36
istanbul,umraniye,namik_kemal,3,1,150,25,6,21000,37
istanbul,avcilar,merkez,2,1,90,25,3,17000,30
istanbul,besiktas,mecidiye,2,1,90,48,3,32000,30
istanbul,esenler,birlik,2,1,90,9,-2,17500,30
istanbul,zeytinburnu,sumer,2,1,70,45,-2,19999,23
istanbul,esenyurt,mehtercesme,2,1,80,9,-1,15000,26
istanbul,sisli,halaskargazi,2,1,90,30,5,28500,30
istanbul,avcilar,denizkoskler,3,1,150,30,1,25000,37
istanbul,zeytinburnu,nuripasa,3,1,135,21,4,38000,33
istanbul,kucukcekmece,cumhuriyet,2,1,100,40,-2,17000,33
istanbul,eyupsultan,islambey,2,1,80,0,4,23500,26
istanbul,avcilar,ambarli,2,1,80,0,3,24000,26
istanbul,kagithane,yahya_kemal,1,1,70,25,3,18000,35
istanbul,tuzla,mimar_sinan,2,1,75,12,1,17500,25
istanbul,maltepe,zumrutevler,1,1,55,10,0,15500,27
istanbul,sisli,esentepe,3,1,130,30,5,50000,32
istanbul,sariyer,buyukdere,2,1,130,15,-2,55000,43
istanbul,maltepe,kucukyali,2,1,95,30,3,29000,31
istanbul,kagithane,caglayan,2,1,90,10,-3,20000,30
istanbul,sisli,mecidiyekoy,2,1,100,23,3,20000,33
istanbul,avcilar,gumuspala,2,1,110,27,4,15000,36
istanbul,uskudar,zeynep_kamil,3,1,95,25,1,28000,23
istanbul,besiktas,dikilitas,2,1,70,35,3,26000,23
istanbul,bayrampasa,kocatepe,1,1,100,30,-2,17500,50
istanbul,esenyurt,sehitler,2,1,100,5,-2,13000,33
istanbul,bakirkoy,yesilkoy,2,1,109,0,0,65000,36
istanbul,kucukcekmece,gultepe,2,1,80,45,1,17000,26
istanbul,gaziosmanpasa,karayollari,3,1,136,16,8,70000,34
istanbul,atasehir,ataturk,3,1,120,26,1,42000,30
istanbul,bayrampasa,altintepsi,2,1,100,20,2,30000,33
istanbul,bayrampasa,terazidere,1,1,80,38,3,18000,40
istanbul,kucukcekmece,yarimburgaz,3,1,140,20,3,19750,35
istanbul,umraniye,ataturk,3,1,135,31,3,33000,33
istanbul,kadikoy,suadiye,3,1,120,35,3,62000,30
istanbul,beyoglu,kamer_hatun,2,1,112,25,3,23000,37
istanbul,kucukcekmece,kanarya,2,1,90,30,1,10000,30
istanbul,kagithane,talatpasa,2,1,85,4,1,25000,28
istanbul,beylikduzu,baris,3,1,148,25,3,27000,37
istanbul,kagithane,ortabayir,1,1,75,7,-2,20000,37
istanbul,kadikoy,19_mayis,3,1,120,40,5,45000,30
istanbul,cekmekoy,camlik,2,1,69,8,1,20500,23
istanbul,sisli,merkez,3,1,85,30,1,30000,21
istanbul,fatih,cerrahpasa,2,1,80,55,3,25000,26
istanbul,basaksehir,bahcesehir_2_kisim,1,1,65,14,1,21500,32
istanbul,umraniye,esenevler,3,1,130,25,3,27500,32
istanbul,fatih,molla_gurani,2,1,83,39,4,18000,27
istanbul,uskudar,icadiye,1,1,50,37,-2,30000,25
istanbul,kadikoy,19_mayis,3,1,115,35,4,35000,28
istanbul,basaksehir,bahcesehir_2_kisim,1,1,65,5,2,25000,32
istanbul,bagcilar,mahmutbey,1,1,75,0,3,29000,37
istanbul,beyoglu,omer_avni,3,1,120,35,1,40000,30
istanbul,sisli,yayla,2,1,65,30,6,17000,21
istanbul,bagcilar,100_yil,2,1,90,26,3,20000,30
istanbul,kagithane,sultan_selim,1,1,75,26,3,15500,37
istanbul,kagithane,harmantepe,2,1,80,8,-3,20000,26
istanbul,sariyer,yenikoy,2,1,90,29,-2,30000,30
istanbul,kagithane,emniyet_evleri,2,1,85,30,1,30000,28
istanbul,bahcelievler,cumhuriyet,2,1,90,30,4,22000,30
istanbul,maltepe,altintepe,1,1,60,8,1,36000,30
istanbul,sisli,gulbahar,2,1,65,2,4,27000,21
istanbul,uskudar,cumhuriyet,2,1,90,19,2,25000,30
istanbul,sariyer,fatih_sultan_mehmet,2,1,90,28,2,17500,30
istanbul,gaziosmanpasa,karlitepe,2,1,60,15,1,19000,20
istanbul,uskudar,ahmediye,2,1,80,30,0,22000,26
istanbul,kagithane,sultan_selim,1,1,60,29,2,18000,30
istanbul,fatih,koca_mustafapasa,1,1,65,32,1,12500,32
istanbul,eyupsultan,emniyettepe,2,1,75,0,0,36000,25
istanbul,besiktas,gayrettepe,1,1,80,0,0,50000,40
istanbul,atasehir,kucukbakkalkoy,1,1,85,8,8,38000,42
istanbul,bahcelievler,soganli,2,1,95,27,5,25000,31
istanbul,sisli,tesvikiye,1,1,55,38,-1,25000,27
istanbul,beyoglu,kocatepe,2,1,90,30,3,65000,30
istanbul,kucukcekmece,inonu,1,1,66,1,3,26000,33
istanbul,kucukcekmece,istasyon,1,1,50,7,7,22000,25
istanbul,beykoz,yalikoy,3,1,120,33,3,48000,30
istanbul,eyupsultan,gokturk_merkez,1,1,50,11,3,36000,25
istanbul,besiktas,ulus,1,1,35,33,0,16500,17
istanbul,sisli,inonu,2,1,95,31,1,38000,31
istanbul,besiktas,dikilitas,1,1,41,30,-2,25000,20
istanbul,esenyurt,akcaburgaz,3,1,115,8,1,18500,28
istanbul,kadikoy,kozyatagi,3,1,130,40,5,50000,32
istanbul,besiktas,yildiz,1,1,45,9,-3,25000,22
istanbul,beyoglu,firuzaga,2,1,100,50,5,42000,33
istanbul,atasehir,kayisdagi,1,1,40,10,-2,25000,20
istanbul,bayrampasa,terazidere,3,1,130,30,3,27000,32
istanbul,bahcelievler,sirinevler,2,1,100,30,4,20000,33
istanbul,sancaktepe,emek,2,1,85,10,1,15500,28
istanbul,sisli,kustepe,1,1,75,1,2,24000,37
istanbul,kagithane,ortabayir,3,1,85,25,5,20000,21
istanbul,avcilar,cihangir,1,1,75,15,5,16500,37
istanbul,besiktas,dikilitas,2,1,100,40,2,36000,33
istanbul,kadikoy,kozyatagi,1,1,65,17,5,45000,32
istanbul,kagithane,seyrantepe,2,1,75,20,5,18000,25
istanbul,esenyurt,barbaros_hayrettin_pasa,1,1,105,8,2,21000,52
istanbul,kucukcekmece,gultepe,2,1,90,26,1,14000,30
istanbul,avcilar,denizkoskler,3,1,110,30,1,18000,27
istanbul,eyupsultan,guzeltepe,2,1,90,5,3,40000,30
istanbul,sariyer,pinar,2,1,130,30,3,32000,43
istanbul,uskudar,unalan,2,1,85,1,3,32500,28
istanbul,avcilar,mustafa_kemal_pasa,2,1,100,25,3,15000,33
istanbul,bahcelievler,siyavuspasa,3,1,120,25,1,25000,30
istanbul,kagithane,celiktepe,2,1,100,1,3,44000,33
istanbul,esenyurt,guzelyurt,1,1,74,8,5,13000,37
istanbul,cekmekoy,nisantepe,2,1,78,1,7,27000,26
istanbul,kagithane,telsizler,2,1,90,25,2,18000,30
istanbul,beyoglu,gumussuyu,1,1,45,5,-3,26000,22
istanbul,fatih,yedikule,1,1,58,49,1,15000,29
istanbul,beyoglu,firuzaga,2,1,80,50,-1,55000,26
istanbul,esenler,nine_hatun,3,1,130,28,4,23000,32
istanbul,kucukcekmece,fatih,2,1,85,32,1,24000,28
istanbul,besiktas,nisbetiye,3,1,160,31,4,57500,40
istanbul,besiktas,mecidiye,2,1,90,45,1,27000,30
istanbul,fatih,topkapi,1,1,35,25,-2,17000,17
istanbul,beykoz,camlibahce,3,1,130,30,3,23000,32
istanbul,besiktas,arnavutkoy,2,1,140,40,1,52000,46
istanbul,fatih,koca_mustafapasa,2,1,90,45,1,21000,30
istanbul,beyoglu,halicioglu,2,1,74,6,-3,20000,24
istanbul,esenyurt,ucevler,3,1,120,10,1,12000,30
istanbul,sariyer,huzur,1,1,98,7,3,50000,49
istanbul,sisli,gulbahar,1,1,101,5,3,35000,50
istanbul,beylikduzu,yakuplu,3,1,155,0,3,41000,38
istanbul,kucukcekmece,kanarya,2,1,95,10,4,23000,31
istanbul,maltepe,baglarbasi,2,1,100,30,2,25000,33
istanbul,fatih,sehremini,2,1,80,38,1,25000,26
istanbul,uskudar,cengelkoy,3,1,135,35,4,67500,33
istanbul,tuzla,postane,1,1,100,16,2,28000,50
istanbul,bakirkoy,kartaltepe,2,1,90,40,4,28500,30
istanbul,sancaktepe,yunus_emre,2,1,100,14,4,20000,33
istanbul,bakirkoy,yesilkoy,3,1,115,16,4,70000,28
istanbul,basaksehir,guvercintepe,2,1,120,25,3,16500,40
istanbul,pendik,yenisehir,1,1,75,9,4,23000,37
istanbul,eyupsultan,emniyettepe,1,1,65,10,-2,20000,32
istanbul,zeytinburnu,merkezefendi,1,1,55,31,4,25000,27
istanbul,fatih,cerrahpasa,2,1,65,35,0,14000,21
istanbul,bagcilar,kirazli,2,1,90,30,5,13000,30
istanbul,maltepe,altaycesme,3,1,140,23,3,38500,35
istanbul,esenyurt,pinar,2,1,110,3,1,18500,36
istanbul,sisli,ergenekon,1,1,50,50,1,18000,25
istanbul,pendik,seyhli,2,1,70,2,-2,25000,23
istanbul,atasehir,yeni_sahra,1,1,70,7,0,22000,35
istanbul,kagithane,sultan_selim,1,1,75,29,2,18000,37
istanbul,avcilar,cihangir,2,1,105,23,2,17000,35
istanbul,besiktas,abbasaga,2,1,70,25,2,30000,23
istanbul,kucukcekmece,atakent,2,1,100,20,3,28000,33
istanbul,uskudar,salacak,1,1,55,26,-2,20000,27
istanbul,fatih,dervis_ali,2,1,85,35,-2,20000,28
istanbul,sisli,halide_edip_adivar,2,1,80,25,2,25000,26
istanbul,kagithane,ortabayir,1,1,60,15,4,20000,30
istanbul,umraniye,yamanevler,3,1,95,7,1,28500,23
istanbul,arnavutkoy,hadimkoy,2,1,90,4,-1,18000,30
istanbul,fatih,yedikule,2,1,65,40,2,20000,21
istanbul,sisli,gulbahar,2,1,75,28,0,26000,25
istanbul,kadikoy,caddebostan,2,1,140,31,6,60000,46
istanbul,sariyer,zekeriyakoy,1,1,79,5,2,50000,39
istanbul,bagcilar,demirkapi,3,1,130,24,5,30000,32
istanbul,esenler,kemer,2,1,90,32,1,15000,30
istanbul,kagithane,celiktepe,2,1,80,26,3,29000,26
istanbul,silivri,yeni,2,1,110,0,2,21000,36
istanbul,kadikoy,caferaga,2,1,95,45,-2,30000,31
istanbul,sariyer,kirecburnu,3,1,135,30,3,35000,33
istanbul,kagithane,emniyet_evleri,2,1,80,28,3,24000,26
istanbul,cekmekoy,catalmese,2,1,73,1,-2,42000,24
istanbul,gaziosmanpasa,baglarbasi,3,1,150,14,3,25000,37
istanbul,besiktas,mecidiye,1,1,65,40,0,21000,32
istanbul,beyoglu,firuzaga,1,1,30,30,1,27000,15
istanbul,beyoglu,sururi_mehmet_efendi,1,1,50,28,1,13000,25
istanbul,beylikduzu,adnan_kahveci,1,1,65,5,-2,14500,32
istanbul,bahcelievler,soganli,2,1,85,35,-2,20000,28
istanbul,sariyer,maslak,1,1,84,6,3,50000,42
istanbul,fatih,ayvansaray,2,1,100,30,-1,19000,33
istanbul,besiktas,dikilitas,2,1,90,0,1,55000,30
istanbul,kagithane,merkez,2,1,120,29,3,20000,40
istanbul,bahcelievler,sirinevler,1,1,90,29,4,22000,45
istanbul,esenyurt,koza,3,1,161,15,6,35000,40
